Datetime,aapl,aapl,aapl,aapl,aapl
2025-08-01 18:40:00+00:00,204.2100067138672,204.27000427246094,203.9199981689453,204.0500030517578,588426
2025-08-01 18:45:00+00:00,203.99000549316406,204.32119750976562,203.80999755859375,204.21690368652344,670657
2025-08-01 18:50:00+00:00,203.610595703125,204.02000427246094,203.5749969482422,204.00999450683594,564437
2025-08-01 18:55:00+00:00,203.82000732421875,204.0500030517578,203.60000610351562,203.6199951171875,553766
2025-08-01 19:00:00+00:00,203.38189697265625,204.02000427246094,203.34500122070312,203.80999755859375,593074
2025-08-01 19:05:00+00:00,203.67999267578125,203.73779296875,203.32000732421875,203.3800048828125,491170
2025-08-01 19:10:00+00:00,203.60000610351562,203.89979553222656,203.4199981689453,203.6699981689453,646935
2025-08-01 19:15:00+00:00,203.51100158691406,203.7899932861328,203.16000366210938,203.58999633789062,830422
2025-08-01 19:20:00+00:00,203.41990661621094,203.5399932861328,202.89999389648438,203.50999450683594,736929
2025-08-01 19:25:00+00:00,203.19000244140625,203.42999267578125,203.0850067138672,203.4149932861328,514957
2025-08-01 19:30:00+00:00,203.0749969482422,203.21910095214844,202.66000366210938,203.17999267578125,855737
2025-08-01 19:35:00+00:00,202.7899932861328,203.10000610351562,202.7700958251953,203.06500244140625,622659
2025-08-01 19:40:00+00:00,202.64039611816406,203.0,202.57000732421875,202.77999877929688,876162
2025-08-01 19:45:00+00:00,202.75,203.08999633789062,202.4250030517578,202.63999938964844,1002315
2025-08-01 19:50:00+00:00,202.83999633789062,203.24000549316406,202.17990112304688,202.75999450683594,1718446
2025-08-01 19:55:00+00:00,202.27000427246094,203.02499389648438,202.1699981689453,202.8000030517578,3341648
2025-08-04 13:30:00+00:00,205.4792022705078,205.83999633789062,204.19500732421875,204.5050048828125,3961108
2025-08-04 13:35:00+00:00,205.1999969482422,206.11000061035156,205.1300048828125,205.47999572753906,1709036
2025-08-04 13:40:00+00:00,205.4199981689453,205.66000366210938,204.8800048828125,205.2100067138672,900002
2025-08-04 13:45:00+00:00,205.86500549316406,205.89999389648438,205.36000061035156,205.3800048828125,844639
2025-08-04 13:50:00+00:00,205.97940063476562,206.2904052734375,205.66000366210938,205.86500549316406,1045732
2025-08-04 13:55:00+00:00,206.1699981689453,206.30999755859375,205.6699981689453,205.9949951171875,634660
2025-08-04 14:00:00+00:00,206.16000366210938,206.5800018310547,205.94000244140625,206.19500732421875,843443
2025-08-04 14:05:00+00:00,206.3699951171875,206.50999450683594,206.01499938964844,206.1750030517578,959120
2025-08-04 14:10:00+00:00,206.0399932861328,206.42999267578125,205.9499969482422,206.375,674995
2025-08-04 14:15:00+00:00,206.2949981689453,206.43499755859375,206.0,206.02999877929688,517919
2025-08-04 14:20:00+00:00,206.20440673828125,206.36500549316406,206.07000732421875,206.2949981689453,487787
2025-08-04 14:25:00+00:00,206.75999450683594,206.83999633789062,206.05999755859375,206.1999969482422,789109
2025-08-04 14:30:00+00:00,207.1300048828125,207.19000244140625,206.52999877929688,206.75999450683594,784437
2025-08-04 14:35:00+00:00,207.71499633789062,207.8800048828125,207.1300048828125,207.1300048828125,966634
2025-08-04 14:40:00+00:00,207.38999938964844,207.85000610351562,207.33999633789062,207.6999969482422,744489
2025-08-04 14:45:00+00:00,207.7449951171875,207.7899932861328,207.07009887695312,207.3699951171875,612493
2025-08-04 14:50:00+00:00,206.78140258789062,207.8000030517578,206.0706024169922,207.74989318847656,1975010
2025-08-04 14:55:00+00:00,207.19500732421875,207.2899932861328,206.63999938964844,206.78500366210938,705495
2025-08-04 15:00:00+00:00,207.15499877929688,207.40989685058594,206.88999938964844,207.19500732421875,461352
2025-08-04 15:05:00+00:00,206.72999572753906,207.25,206.6300048828125,207.1793975830078,477632
2025-08-04 15:10:00+00:00,206.48500061035156,206.9199981689453,206.40499877929688,206.71009826660156,429874
2025-08-04 15:15:00+00:00,205.87879943847656,206.49000549316406,205.80999755859375,206.48500061035156,649744
2025-08-04 15:20:00+00:00,206.0,206.1885986328125,205.75,205.8800048828125,579577
2025-08-04 15:25:00+00:00,205.77000427246094,206.24000549316406,205.74000549316406,205.99000549316406,431886
2025-08-04 15:30:00+00:00,205.78750610351562,205.8800048828125,205.66000366210938,205.75999450683594,428459
2025-08-04 15:35:00+00:00,205.75999450683594,205.8300018310547,205.6300048828125,205.77999877929688,389497
2025-08-04 15:40:00+00:00,205.66000366210938,205.8300018310547,205.47000122070312,205.77999877929688,434903
2025-08-04 15:45:00+00:00,205.59039306640625,205.6999969482422,205.3300018310547,205.6699981689453,507371
2025-08-04 15:50:00+00:00,205.41000366210938,205.6649932861328,205.33999633789062,205.58999633789062,331469
2025-08-04 15:55:00+00:00,205.2899932861328,205.60000610351562,205.26499938964844,205.39999389648438,412606
2025-08-04 16:00:00+00:00,205.19000244140625,205.5050048828125,205.0,205.3000030517578,754966
2025-08-04 16:05:00+00:00,204.7550048828125,205.1999969482422,204.6999969482422,205.19000244140625,448542
2025-08-04 16:10:00+00:00,204.5,204.9595947265625,204.44000244140625,204.7550048828125,475876
2025-08-04 16:15:00+00:00,204.49009704589844,204.60000610351562,204.40750122070312,204.49110412597656,402069
2025-08-04 16:20:00+00:00,204.1999969482422,204.5399932861328,204.0500030517578,204.4949951171875,540799
2025-08-04 16:25:00+00:00,203.93499755859375,204.41299438476562,203.92999267578125,204.22999572753906,632869
2025-08-04 16:30:00+00:00,203.91000366210938,204.02000427246094,203.86500549316406,203.94000244140625,474792
2025-08-04 16:35:00+00:00,204.00999450683594,204.08880615234375,203.88999938964844,203.89999389648438,481585
2025-08-04 16:40:00+00:00,204.35000610351562,204.38999938964844,203.9550018310547,204.0,727487
2025-08-04 16:45:00+00:00,203.99000549316406,204.36000061035156,203.88999938964844,204.35299682617188,485156
2025-08-04 16:50:00+00:00,204.16000366210938,204.1988067626953,203.94000244140625,203.97999572753906,351073
2025-08-04 16:55:00+00:00,204.13999938964844,204.22999572753906,203.8800048828125,204.16000366210938,389493
2025-08-04 17:00:00+00:00,204.2050018310547,204.3300018310547,204.03500366210938,204.14340209960938,340538
2025-08-04 17:05:00+00:00,204.41000366210938,204.47999572753906,204.17999267578125,204.2050018310547,384417
2025-08-04 17:10:00+00:00,204.29269409179688,204.47500610351562,204.27999877929688,204.40499877929688,321814
2025-08-04 17:15:00+00:00,204.0301055908203,204.3300018310547,204.00999450683594,204.3000030517578,375327
2025-08-04 17:20:00+00:00,204.15499877929688,204.19000244140625,203.94000244140625,204.0399932861328,396602
2025-08-04 17:25:00+00:00,204.14999389648438,204.1699981689453,204.0,204.08999633789062,318510
2025-08-04 17:30:00+00:00,203.94760131835938,204.1999969482422,203.8800048828125,204.13999938964844,367639
2025-08-04 17:35:00+00:00,203.9949951171875,204.07000732421875,203.89500427246094,203.94500732421875,363586
2025-08-04 17:40:00+00:00,203.80999755859375,204.02999877929688,203.8000030517578,203.9949951171875,394122
2025-08-04 17:45:00+00:00,203.92999267578125,203.92999267578125,203.57000732421875,203.80340576171875,362239
2025-08-04 17:50:00+00:00,203.89500427246094,204.11000061035156,203.8800048828125,203.92999267578125,391285
2025-08-04 17:55:00+00:00,203.71139526367188,204.0,203.7100067138672,203.90499877929688,229286
2025-08-04 18:00:00+00:00,204.13999938964844,204.1676025390625,203.69000244140625,203.72000122070312,410613
2025-08-04 18:05:00+00:00,203.63499450683594,204.22000122070312,203.5800018310547,204.13999938964844,505013
2025-08-04 18:10:00+00:00,203.61000061035156,203.97000122070312,203.4600067138672,203.6300048828125,559455
2025-08-04 18:15:00+00:00,203.78070068359375,203.8751983642578,203.60000610351562,203.61000061035156,260704
2025-08-04 18:20:00+00:00,203.5399932861328,203.8000030517578,203.5,203.77999877929688,446848
2025-08-04 18:25:00+00:00,203.42999267578125,203.5800018310547,203.41000366210938,203.55499267578125,368435
2025-08-04 18:30:00+00:00,203.47500610351562,203.52999877929688,203.3350067138672,203.44000244140625,388364
2025-08-04 18:35:00+00:00,203.17990112304688,203.5050048828125,203.15499877929688,203.47000122070312,1061311
2025-08-04 18:40:00+00:00,202.74009704589844,203.2299041748047,202.6699981689453,203.1750030517578,822045
2025-08-04 18:45:00+00:00,202.66000366210938,203.03399658203125,202.61000061035156,202.75999450683594,571256
2025-08-04 18:50:00+00:00,202.3800048828125,202.67039489746094,202.07000732421875,202.660400390625,871557
2025-08-04 18:55:00+00:00,202.58999633789062,202.66000366210938,202.25,202.375,641806
2025-08-04 19:00:00+00:00,202.4600067138672,202.85000610351562,202.41000366210938,202.58999633789062,618204
2025-08-04 19:05:00+00:00,202.57009887695312,202.66000366210938,202.27000427246094,202.4499969482422,806415
2025-08-04 19:10:00+00:00,202.91000366210938,202.9600067138672,202.55999755859375,202.5800018310547,1706775
2025-08-04 19:15:00+00:00,202.81500244140625,203.0850067138672,202.67999267578125,202.9398956298828,796328
2025-08-04 19:20:00+00:00,202.64999389648438,202.9199981689453,202.5800018310547,202.82000732421875,636786
2025-08-04 19:25:00+00:00,202.3249969482422,202.67999267578125,202.28500366210938,202.63999938964844,1673727
2025-08-04 19:30:00+00:00,201.88999938964844,202.3300018310547,201.72999572753906,202.3300018310547,1523167
2025-08-04 19:35:00+00:00,201.88999938964844,202.05999755859375,201.6750030517578,201.91000366210938,918980
2025-08-04 19:40:00+00:00,202.50450134277344,202.65499877929688,201.8800048828125,201.88999938964844,854652
2025-08-04 19:45:00+00:00,202.55999755859375,202.74969482421875,202.34500122070312,202.5,866127
2025-08-04 19:50:00+00:00,202.88999938964844,203.08999633789062,202.47999572753906,202.55999755859375,1806758
2025-08-04 19:55:00+00:00,203.33999633789062,203.4499969482422,202.85000610351562,202.86000061035156,2704185
2025-08-05 13:30:00+00:00,202.97500610351562,204.25909423828125,202.16000366210938,203.43499755859375,2504423
2025-08-05 13:35:00+00:00,202.6051025390625,203.2899932861328,202.47000122070312,202.97999572753906,843368
2025-08-05 13:40:00+00:00,202.59500122070312,203.0500030517578,202.50999450683594,202.59500122070312,870059
2025-08-05 13:45:00+00:00,203.4199981689453,203.6699981689453,202.61000061035156,202.61000061035156,748096
2025-08-05 13:50:00+00:00,203.27000427246094,203.58999633789062,203.14999389648438,203.45509338378906,550459
2025-08-05 13:55:00+00:00,203.3699951171875,203.4499969482422,202.99009704589844,203.25999450683594,538082
2025-08-05 14:00:00+00:00,203.5850067138672,203.77499389648438,202.89999389648438,203.30999755859375,813260
2025-08-05 14:05:00+00:00,204.04440307617188,204.19000244140625,203.56500244140625,203.5850067138672,733548
2025-08-05 14:10:00+00:00,204.0399932861328,204.25880432128906,203.70010375976562,204.0644073486328,584625
2025-08-05 14:15:00+00:00,204.2100067138672,204.3800048828125,203.94500732421875,204.0399932861328,627264
2025-08-05 14:20:00+00:00,204.07479858398438,204.3000030517578,204.00010681152344,204.1999969482422,428658
2025-08-05 14:25:00+00:00,204.52999877929688,204.55499267578125,204.04559326171875,204.05999755859375,571106
2025-08-05 14:30:00+00:00,204.5601043701172,204.7904052734375,204.41000366210938,204.53500366210938,579284
2025-08-05 14:35:00+00:00,204.17999267578125,204.63999938964844,203.90499877929688,204.55999755859375,540839
2025-08-05 14:40:00+00:00,204.27879333496094,204.5,204.16000366210938,204.1699981689453,529079
2025-08-05 14:45:00+00:00,204.41000366210938,204.53990173339844,204.08999633789062,204.27999877929688,544727
2025-08-05 14:50:00+00:00,204.2100067138672,204.46499633789062,204.18499755859375,204.4149932861328,495758
2025-08-05 14:55:00+00:00,204.22999572753906,204.36000061035156,204.02999877929688,204.17999267578125,459442
2025-08-05 15:00:00+00:00,204.61000061035156,204.74000549316406,204.0749969482422,204.22999572753906,631705
